sentence,modelo_exemplo,arg1,rel,arg2,n_modelos_concordando
"A partir de 1236, o príncipe mongol Kublai, que mais tarde governou como Khagan de 1260 a 1294, recebeu um grande appanage em o norte de a China por seu superior, Ögedei Khan.",Claude_Sonnet5,o príncipe mongol Kublai,recebeu,um grande appanage,4
"A partir de 1236, o príncipe mongol Kublai, que mais tarde governou como Khagan de 1260 a 1294, recebeu um grande appanage em o norte de a China por seu superior, Ögedei Khan.",Claude_Sonnet5,o príncipe mongol Kublai,recebeu em,o norte de a China,4
"A partir de 1236, o príncipe mongol Kublai, que mais tarde governou como Khagan de 1260 a 1294, recebeu um grande appanage em o norte de a China por seu superior, Ögedei Khan.",Claude_Sonnet5,o príncipe mongol Kublai,recebeu por,"seu superior, Ögedei Khan",3
"A partir de 1236, o príncipe mongol Kublai, que mais tarde governou como Khagan de 1260 a 1294, recebeu um grande appanage em o norte de a China por seu superior, Ögedei Khan.",LlamaPortOIE3,o príncipe mongol Kublai,recebeu,"um grande appanage em o norte de a China por seu superior, Ögedei Khan",3
"A partir de 1236, o príncipe mongol Kublai, que mais tarde governou como Khagan de 1260 a 1294, recebeu um grande appanage em o norte de a China por seu superior, Ögedei Khan.",Qwen3OIE_0_6B,o príncipe mongol Kublai,recebeu,um grande appanage,4
"A partir de 1236, o príncipe mongol Kublai, que mais tarde governou como Khagan de 1260 a 1294, recebeu um grande appanage em o norte de a China por seu superior, Ögedei Khan.",Qwen3OIE_0_6B,o príncipe mongol Kublai,recebeu em,o norte de a China,4
"A partir de 1236, o príncipe mongol Kublai, que mais tarde governou como Khagan de 1260 a 1294, recebeu um grande appanage em o norte de a China por seu superior, Ögedei Khan.",Qwen3OIE_4B,o príncipe mongol Kublai,recebeu,um grande appanage,4
"A partir de 1236, o príncipe mongol Kublai, que mais tarde governou como Khagan de 1260 a 1294, recebeu um grande appanage em o norte de a China por seu superior, Ögedei Khan.",Qwen3OIE_4B,o príncipe mongol Kublai,recebeu em,o norte de a China,4
"A partir de 1236, o príncipe mongol Kublai, que mais tarde governou como Khagan de 1260 a 1294, recebeu um grande appanage em o norte de a China por seu superior, Ögedei Khan.",Qwen3OIE_4B,o príncipe mongol Kublai,recebeu por,"seu superior, Ögedei Khan",3
"A partir de 1236, o príncipe mongol Kublai, que mais tarde governou como Khagan de 1260 a 1294, recebeu um grande appanage em o norte de a China por seu superior, Ögedei Khan.",respostaGrok4.0Fast,o príncipe mongol Kublai,recebeu,"um grande appanage em o norte de a China por seu superior, Ögedei Khan",3
"A partir de 1236, o príncipe mongol Kublai, que mais tarde governou como Khagan de 1260 a 1294, recebeu um grande appanage em o norte de a China por seu superior, Ögedei Khan.",respostas_gpt5.5_mini,o príncipe mongol Kublai,recebeu,um grande appanage em o norte de a China,3
"A partir de 1236, o príncipe mongol Kublai, que mais tarde governou como Khagan de 1260 a 1294, recebeu um grande appanage em o norte de a China por seu superior, Ögedei Khan.",respostasGemini3.1Pro,o príncipe mongol Kublai,recebeu,um grande appanage,4
"A partir de 1236, o príncipe mongol Kublai, que mais tarde governou como Khagan de 1260 a 1294, recebeu um grande appanage em o norte de a China por seu superior, Ögedei Khan.",respostasGemini3.1Pro,o príncipe mongol Kublai,recebeu em,o norte de a China,4
"A partir de 1236, o príncipe mongol Kublai, que mais tarde governou como Khagan de 1260 a 1294, recebeu um grande appanage em o norte de a China por seu superior, Ögedei Khan.",respostasGemini3.1Pro,o príncipe mongol Kublai,recebeu por,"seu superior, Ögedei Khan",3
"Dreyfus escreve que depois que o Phagmodrupa perdeu seu poder centralizador sobre o Tibete em 1434, várias tentativas de outras famílias para estabelecer hegemonias falharam em os próximos dois séculos até 1642 com a efetiva hegemonia de o 5º Dalai Lama sobre o Tibete.",Claude_Sonnet5,Dreyfus,escreve,"que depois que o Phagmodrupa perdeu seu poder centralizador sobre o Tibete em 1434, várias tentativas de outras famílias para estabelecer hegemonias falharam em os próximos dois séculos até 1642 com a efetiva hegemonia de o 5º Dalai Lama sobre o Tibete",5
"Dreyfus escreve que depois que o Phagmodrupa perdeu seu poder centralizador sobre o Tibete em 1434, várias tentativas de outras famílias para estabelecer hegemonias falharam em os próximos dois séculos até 1642 com a efetiva hegemonia de o 5º Dalai Lama sobre o Tibete.",Qwen3OIE_0_6B,Dreyfus,escreve,"que depois que o Phagmodrupa perdeu seu poder centralizador sobre o Tibete em 1434, várias tentativas de outras famílias para estabelecer hegemonias falharam em os próximos dois séculos até 1642 com a efetiva hegemonia de o 5º Dalai Lama sobre o Tibete",5
"Dreyfus escreve que depois que o Phagmodrupa perdeu seu poder centralizador sobre o Tibete em 1434, várias tentativas de outras famílias para estabelecer hegemonias falharam em os próximos dois séculos até 1642 com a efetiva hegemonia de o 5º Dalai Lama sobre o Tibete.",Qwen3OIE_4B,Dreyfus,escreve,"que depois que o Phagmodrupa perdeu seu poder centralizador sobre o Tibete em 1434, várias tentativas de outras famílias para estabelecer hegemonias falharam em os próximos dois séculos até 1642 com a efetiva hegemonia de o 5º Dalai Lama sobre o Tibete",5
"Dreyfus escreve que depois que o Phagmodrupa perdeu seu poder centralizador sobre o Tibete em 1434, várias tentativas de outras famílias para estabelecer hegemonias falharam em os próximos dois séculos até 1642 com a efetiva hegemonia de o 5º Dalai Lama sobre o Tibete.",respostaGrok4.0Fast,Dreyfus,escreve,"que depois que o Phagmodrupa perdeu seu poder centralizador sobre o Tibete em 1434, várias tentativas de outras famílias para estabelecer hegemonias falharam",6
"Dreyfus escreve que depois que o Phagmodrupa perdeu seu poder centralizador sobre o Tibete em 1434, várias tentativas de outras famílias para estabelecer hegemonias falharam em os próximos dois séculos até 1642 com a efetiva hegemonia de o 5º Dalai Lama sobre o Tibete.",respostasGemini3.1Pro,Dreyfus,escreve,"que depois que o Phagmodrupa perdeu seu poder centralizador sobre o Tibete em 1434, várias tentativas de outras famílias para estabelecer hegemonias falharam em os próximos dois séculos até 1642",5
"Quando o imperador Ming Yongle convidou Je Tsongkhapa (1357-1419), fundador de a escola Gelug, para ir a a corte Ming e prestar homenagem, este último recusou.",Claude_Sonnet5,este último,recusou,ir a a corte Ming e prestar homenagem,3
"Quando o imperador Ming Yongle convidou Je Tsongkhapa (1357-1419), fundador de a escola Gelug, para ir a a corte Ming e prestar homenagem, este último recusou.",respostas_gpt5.5_mini,este último,recusou,ir a a corte Ming e prestar homenagem,3
"Quando o imperador Ming Yongle convidou Je Tsongkhapa (1357-1419), fundador de a escola Gelug, para ir a a corte Ming e prestar homenagem, este último recusou.",respostasGemini3.1Pro,este último,recusou,ir a a corte Ming,3
"Chen Qingying afirma que Tsongkhapa escreveu uma carta para recusar o convite de o Imperador e, nesta resposta, Tsongkhapa escreveu",Claude_Sonnet5,Chen Qingying,afirma,que Tsongkhapa escreveu uma carta para recusar o convite de o Imperador,6
"Chen Qingying afirma que Tsongkhapa escreveu uma carta para recusar o convite de o Imperador e, nesta resposta, Tsongkhapa escreveu",Qwen3OIE_0_6B,Chen Qingying,afirma,que Tsongkhapa escreveu uma carta para recusar o convite de o Imperador,6
"Chen Qingying afirma que Tsongkhapa escreveu uma carta para recusar o convite de o Imperador e, nesta resposta, Tsongkhapa escreveu",Qwen3OIE_4B,Chen Qingying,afirma,que Tsongkhapa escreveu uma carta para recusar o convite de o Imperador,6
"Chen Qingying afirma que Tsongkhapa escreveu uma carta para recusar o convite de o Imperador e, nesta resposta, Tsongkhapa escreveu",respostaGrok4.0Fast,Chen Qingying,afirma,que Tsongkhapa escreveu uma carta para recusar o convite de o Imperador,6
"Chen Qingying afirma que Tsongkhapa escreveu uma carta para recusar o convite de o Imperador e, nesta resposta, Tsongkhapa escreveu",respostas_gpt5.5_mini,Chen Qingying,afirma,que Tsongkhapa escreveu uma carta para recusar o convite de o Imperador,6
"Chen Qingying afirma que Tsongkhapa escreveu uma carta para recusar o convite de o Imperador e, nesta resposta, Tsongkhapa escreveu",respostasGemini3.1Pro,Chen Qingying,afirma,que Tsongkhapa escreveu uma carta para recusar o convite de o Imperador,6
"No entanto, depois que Altan Khan (1507-1582) - líder de os mongóis Tümed que derrubou a hegemonia de a confederação Oirat Mongol sobre as estepes - fez as pazes com a dinastia Ming em 1571, ele persuadiu os Ming a reabrir seus mercados de fronteira em 1573.",Claude_Sonnet5,Altan Khan,derrubou,a hegemonia de a confederação Oirat Mongol sobre as estepes,3
"No entanto, depois que Altan Khan (1507-1582) - líder de os mongóis Tümed que derrubou a hegemonia de a confederação Oirat Mongol sobre as estepes - fez as pazes com a dinastia Ming em 1571, ele persuadiu os Ming a reabrir seus mercados de fronteira em 1573.",PortNOIE,ele,persuadiu,os Ming mercados de fronteira em 1573,3
"No entanto, depois que Altan Khan (1507-1582) - líder de os mongóis Tümed que derrubou a hegemonia de a confederação Oirat Mongol sobre as estepes - fez as pazes com a dinastia Ming em 1571, ele persuadiu os Ming a reabrir seus mercados de fronteira em 1573.",Qwen3OIE_4B,Altan Khan,derrubou,a hegemonia de a confederação Oirat Mongol sobre as estepes,3
"No entanto, depois que Altan Khan (1507-1582) - líder de os mongóis Tümed que derrubou a hegemonia de a confederação Oirat Mongol sobre as estepes - fez as pazes com a dinastia Ming em 1571, ele persuadiu os Ming a reabrir seus mercados de fronteira em 1573.",respostaGrok4.0Fast,ele,persuadiu,os Ming a reabrir seus mercados de fronteira em 1573,3
"No entanto, depois que Altan Khan (1507-1582) - líder de os mongóis Tümed que derrubou a hegemonia de a confederação Oirat Mongol sobre as estepes - fez as pazes com a dinastia Ming em 1571, ele persuadiu os Ming a reabrir seus mercados de fronteira em 1573.",respostas_gpt5.5_mini,Altan Khan,derrubou,a hegemonia de a confederação Oirat Mongol sobre as estepes,3
"No entanto, depois que Altan Khan (1507-1582) - líder de os mongóis Tümed que derrubou a hegemonia de a confederação Oirat Mongol sobre as estepes - fez as pazes com a dinastia Ming em 1571, ele persuadiu os Ming a reabrir seus mercados de fronteira em 1573.",respostas_gpt5.5_mini,ele,persuadiu,os Ming a reabrir seus mercados de fronteira em 1573,3
Klieger escreve que a presença de Altan Khan em o oeste reduziu efetivamente a influência de os Ming e o contato com o Tibete.,Claude_Sonnet5,Klieger,escreve,que a presença de Altan Khan em o oeste reduziu efetivamente a influência de os Ming e o contato com o Tibete,6
Klieger escreve que a presença de Altan Khan em o oeste reduziu efetivamente a influência de os Ming e o contato com o Tibete.,Qwen3OIE_0_6B,Klieger,escreve,que a presença de Altan Khan em o oeste reduziu efetivamente a influência de os Ming e o contato com o Tibete,6
Klieger escreve que a presença de Altan Khan em o oeste reduziu efetivamente a influência de os Ming e o contato com o Tibete.,Qwen3OIE_4B,Klieger,escreve,que a presença de Altan Khan em o oeste reduziu efetivamente a influência de os Ming e o contato com o Tibete,6
Klieger escreve que a presença de Altan Khan em o oeste reduziu efetivamente a influência de os Ming e o contato com o Tibete.,respostaGrok4.0Fast,Klieger,escreve,que a presença de Altan Khan em o oeste reduziu efetivamente a influência de os Ming e o contato com o Tibete,6
Klieger escreve que a presença de Altan Khan em o oeste reduziu efetivamente a influência de os Ming e o contato com o Tibete.,respostas_gpt5.5_mini,Klieger,escreve,que a presença de Altan Khan em o oeste reduziu efetivamente a influência de os Ming e o contato com o Tibete,6
Klieger escreve que a presença de Altan Khan em o oeste reduziu efetivamente a influência de os Ming e o contato com o Tibete.,respostasGemini3.1Pro,Klieger,escreve,que a presença de Altan Khan em o oeste reduziu efetivamente a influência de os Ming e o contato com o Tibete,6
"Depois que Altan Khan fez as pazes com a dinastia Ming em 1571, ele convidou o terceiro hierarca de a Gelug - Sönam Gyatso (1543-1588) - para encontrá-lo em Amdo (Qinghai moderno) em 1578, onde acidentalmente concedeu a ele e seus dois antecessores com o título de Dalai Lama - Professor de o Oceano.",Claude_Sonnet5,ele,convidou,o terceiro hierarca de a Gelug - Sönam Gyatso (1543-1588),3
"Depois que Altan Khan fez as pazes com a dinastia Ming em 1571, ele convidou o terceiro hierarca de a Gelug - Sönam Gyatso (1543-1588) - para encontrá-lo em Amdo (Qinghai moderno) em 1578, onde acidentalmente concedeu a ele e seus dois antecessores com o título de Dalai Lama - Professor de o Oceano.",LlamaPortOIE3,Altan Khan,convidou,o terceiro hierarca de a Gelug - Sönam Gyatso (1543-1588) para encontrá-lo em Amdo (Qinghai moderno) em 1578,3
"Depois que Altan Khan fez as pazes com a dinastia Ming em 1571, ele convidou o terceiro hierarca de a Gelug - Sönam Gyatso (1543-1588) - para encontrá-lo em Amdo (Qinghai moderno) em 1578, onde acidentalmente concedeu a ele e seus dois antecessores com o título de Dalai Lama - Professor de o Oceano.",Qwen3OIE_0_6B,Altan Khan,convidou,o terceiro hierarca de a Gelug - Sönam Gyatso,3
"Depois que Altan Khan fez as pazes com a dinastia Ming em 1571, ele convidou o terceiro hierarca de a Gelug - Sönam Gyatso (1543-1588) - para encontrá-lo em Amdo (Qinghai moderno) em 1578, onde acidentalmente concedeu a ele e seus dois antecessores com o título de Dalai Lama - Professor de o Oceano.",respostaGrok4.0Fast,ele,convidou,o terceiro hierarca de a Gelug - Sönam Gyatso para encontrá-lo em Amdo em 1578,3
"Depois que Altan Khan fez as pazes com a dinastia Ming em 1571, ele convidou o terceiro hierarca de a Gelug - Sönam Gyatso (1543-1588) - para encontrá-lo em Amdo (Qinghai moderno) em 1578, onde acidentalmente concedeu a ele e seus dois antecessores com o título de Dalai Lama - Professor de o Oceano.",respostas_gpt5.5_mini,Altan Khan,convidou,o terceiro hierarca de a Gelug - Sönam Gyatso (1543-1588),3
"Depois que Altan Khan fez as pazes com a dinastia Ming em 1571, ele convidou o terceiro hierarca de a Gelug - Sönam Gyatso (1543-1588) - para encontrá-lo em Amdo (Qinghai moderno) em 1578, onde acidentalmente concedeu a ele e seus dois antecessores com o título de Dalai Lama - Professor de o Oceano.",respostasGemini3.1Pro,ele,convidou,o terceiro hierarca de a Gelug - Sönam Gyatso,3
"Embora não tenha sido registrada em nenhum registro oficial chinês, a biografia de Sonam Gyatso afirma que Wanli novamente conferiu títulos a Sonam Gyatso em 1588 e o convidou para Pequim por a segunda vez, mas Sonam Gyatso não pôde visitar a China, pois morreu em o mesmo ano em a Mongólia.",Claude_Sonnet5,a biografia de Sonam Gyatso,afirma,que Wanli novamente conferiu títulos a Sonam Gyatso em 1588 e o convidou para Pequim por a segunda vez,6
"Embora não tenha sido registrada em nenhum registro oficial chinês, a biografia de Sonam Gyatso afirma que Wanli novamente conferiu títulos a Sonam Gyatso em 1588 e o convidou para Pequim por a segunda vez, mas Sonam Gyatso não pôde visitar a China, pois morreu em o mesmo ano em a Mongólia.",Claude_Sonnet5,Wanli,conferiu a,Sonam Gyatso,4
"Embora não tenha sido registrada em nenhum registro oficial chinês, a biografia de Sonam Gyatso afirma que Wanli novamente conferiu títulos a Sonam Gyatso em 1588 e o convidou para Pequim por a segunda vez, mas Sonam Gyatso não pôde visitar a China, pois morreu em o mesmo ano em a Mongólia.",Claude_Sonnet5,Sonam Gyatso,morreu em,o mesmo ano,4
"Embora não tenha sido registrada em nenhum registro oficial chinês, a biografia de Sonam Gyatso afirma que Wanli novamente conferiu títulos a Sonam Gyatso em 1588 e o convidou para Pequim por a segunda vez, mas Sonam Gyatso não pôde visitar a China, pois morreu em o mesmo ano em a Mongólia.",Claude_Sonnet5,Sonam Gyatso,morreu em,a Mongólia,4
